Missile	*ID	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Pierce	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	EMax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	*eol
hellmeteordown	336	1	36	1	13																												5	"Explosion Radius (If 0, then use Skill aurarangecalc)"	1	"Freeze Length (If 0, then use Skill auralencalc)"																					225		5		255	255	255	0	0	1	meteorlavadown	1024	9	16																						1										1	1				9		8																		fire	5	5	5	5	5	5	15	5	5	5	5	5							1																		firewall	firesmall	firemedium		0
hellmeteorball	337	1		1																																																					225		5		255	255	255	0	0	1	meteorlavarock	1024	9	16																																							8																																					1																						0
horadricstaff	338	31		1																																																					440				255	255	255	0	0	1	HoradricStaff	1024	8	16																												1					1						8																																					1			quest_horadric_staff_spin																			0
horadriclightning	339	1		1																																																	20	20			30		3		255	255	255	0	0	1	LightningStrike	1024	8	16																												1					1						8																																				64	32			monster_lightning_1																			0
horadriclight	340	1		1																																																					225		2		255	255	255	0	0	1	HoradricLightBeamstreaks	1024	1	16																												1					1						8																																					32			quest_horadric_staff_light																			0
regurgitatorcorpse	341	1		1																																																	14	14			200		2		255	64	64	1	0	1	SlugMissile	1024	12	16					3	1		1		1							1					1						1	1	1			1				4		8					25	15	15	15	15	15	55	15	15	15	15	15																				176	8	1		tentaclehead_missile_1				regurgitatorcorpseexpl															0
regurgitatorcorpseexpl	342	1		1																																																					12		13		255	64	64	0	0	0	Slug Missile Explode	1024	12	16						1		1									1						1			1				1			1				4		8																																					1	1																					0
highpriestlightning	343	1		1																																																	20	20			15		1		255	64	64	0	0	0	HighPriestLightning	1024	9	16					3			1		1							1					1						1	1				1				4		8																		ltng	8	12	12	12	12	12	30	14	14	14	14	14							8			monster_lightning_1																			0
icebreaksmallmelt	344	1		1																																																					150				255	255	255	0	0	0	IceBreakSmallMelt	1024	12	16																												1					1						8																																					4																						0
icebreaklargemelt	345	1		1																																																					150				255	255	255	0	0	0	IceBreakLargeMelt	1024	12	16																												1					1						8																																					4																						0
leapknockback	346	1		1																																																					2				0	0	0	0	0	0	null	1024	2	16					3					1							2											1				100					8		8																																					1																						0
radamentdeath	347	32		19																																																					400		15		255	255	255	0	0	0	null	1024	2	16					3																	1						1											8																																					1																						0
radamenthandofgod	348	1	37	1																																																					21				0	0	0	0	0	0	HandOfGod	1024	21	16					3																	1						1					1						8																																					1			paladin_handofgod_bolt																			0
radamentholybolt	349	1		1																																																	12	12			50				255	255	255	0	0	1	HolyBoltMissile	1024	16	16					3		1			1							1											1				1	1				8		8																																					1			quest_radament_holybolt_1																			0
taintedsuncontrol	350	33		1																																																					300				255	255	255	0	0	1	null	1024	2	16																												1											8																																					1																						0
taintedsunflash	351	1	38	1																																																					12		4		255	255	255	0	0	1	yellowBallGlowIntro	1024	12	16																						1						1					1						8																																					1			quest_tainted_sun_flash_1																			0
taintedsunball	352	34		1																																																	12	12			300				255	255	255	0	0	1	yellowBallGlow2	1024	10	16																												1					1						8																																					1			quest_tainted_sun_ball_1																			0
queendeathcenter	353	35		1																																																					100				255	255	255	0	0	1	null	1024	2	16																												1											8																																					1																						0
queendeathglob	354	1	39	1																																																	6	6			20				255	255	255	0	0	0	QueenDeathGuts	1024	11	16																						1	1			1													8																																					4			sandmaggotmama_goo_1																			0
queendeathsplat1	355	11		1																																																					50				255	255	255	0	0	0	QueenDeathPuddle	1024	5	16																												1											8																																					4			sandmaggotmama_goo_hit_1																			0
queendeathsplat2	356	11		1																																																					50				255	255	255	0	0	0	QueenDeathPuddle2	1024	5	16																												1											8																																					4			sandmaggotmama_goo_hit_1																			0
healingbolt	357	1	40	1																																																	14	14			30		2		222	222	255	1	0	1	HolyBoltMissile	1024	16	16					3	1	1			1							1											1					1						8																																					1																						0
mephistoholedelay	358	1		1																																																					50				0	0	0	0	0	0	null	1024	2	16																						1						1											8																																					1							mephistoholebirth															0
mephistoholebirth	359	1		1																																																					25				0	0	0	0	0	0	smithholebirth	1024	21	16																						1	1			1													8																																					1							mephistoholeneutral															0
mephistoholeneutral	360	1		1																																																					225				0	0	0	0	0	1	smithholeneutral	1024	21	16																						1	1			1													8																																					1							mephistoholedeath															0
mephistoholedeath	361	1		1																																																					25				0	0	0	0	0	0	smithholedeath	1024	21	16																						1	1			1													8																																					1							mephistoholedead															0
mephistoholedead	362	11		1																																																					400				0	0	0	0	0	1	smithholedead	1024	1	16																						1	1			1													8																																					1																						0
durieldeathcontrol	363	36		1																																																					400				0	0	0	0	0	1	null	1024	2	16																												1											8																																					1																						0
durieldeathrock	364	1	41	1																																																					40				0	0	0	0	0	1	Rock_large	1024	5	16																						1						1											8																																					4				andariel_rock_1																		0
durieldeathdebris	365	1		1																																																	12	12			40				0	0	0	0	0	1	Rock_small	1024	5	16																						1						1											8																																					4																						0
durieldeathsmoke	366	1		1																																																					25				0	0	0	0	0	0	FireSmoke	1024	26	16																						1						1					1						8																																					4																						0
mephistoexplosion	367	1		1																																																					12				255	255	255	0	0	0	MephistoMissileExplosion	1024	12	16																												1					1																																											1																						0
orbmist	368	25		1	35																10	Destination Radius	3	Spawn Radius	1	Process Missile Frame Frequency																											2	2			400		2		255	125	125	0	0	1	null	1024	2	16																	1					1	1			1							1						8																																					1			compellingorb_mist_loop												orbmisttrail							0
orbmisttrail	369	1		1																																																	3	3			50		2		255	125	125	0	0	1	mist_Fade_Orb_Loop	1024	14	16																						1	1			1							1						8																																					1			compellingorb_mist_loop				orbmistfade															0
orbmistfade	370	1		1																																																	3	3			15		2		255	125	125	0	0	0	mist_Fade_Orb	1024	14	16																												1					1						8																																					1																						0
pilum	371	1		1																																																	24	24			40				255	255	255	0	0	0	Pilum	1024	1	16					3	1		1		1							1				1							1	1	1				1			4		8		128																																		6	32			weapon_throw_1																			0
diablo appears	372	37		1																																																					300				255	255	255	0	0	0	null	1024	1	16																												1																																																1																						0
hfcontrol	373	38		1																																																					200		8		255	255	255	0	0	0	null	1024	1	16																						1	1			1							1																																											1																						0
hffragment1	374	39	42	1																																																	6	6			16				255	255	255	0	0	1	SoulForgeShard	1024	47	16		1	8	30																		1	1			1							1																																											1				quest_hellforge_flash_1																		0
hffragment2	375	39	43	1																																																					25				255	255	255	0	0	1	SoulForgeShard	1024	47	16		1	8	30																		1	1			1							1																																											1				quest_hellforge_flash_1																		0
hffragment3	376	40		1																																																					10				255	255	255	0	0	1	SoulForgeShard	1024	47	16		1	8	30																		1	1			1							1																																											1				quest_hellforge_flash_1																		0
hfspirit1	377	41		1																																																	8	4			55				255	255	255	0	0	1	SoulForgeRisingSoul	1024	33	16		1	8	19																		1	1			1							1																																											1			quest_hellforge_soul_1																			0
hfreserved3	378	1		1																																																									255	255	255	0	0	0	null	1024	1	16																						1	1			1							1																																											1																						0
izual control	379	42		1					25	Start Frame to begin creating izual lightning Missiles	150	End Frame to stop creating izual lightning Missiles																																													200				255	255	255	0	0	0	null	1024	1	16																												1																																																1																						0
