name	compactsave	version	level	ShowLevel	levelreq	reqstr	reqdex	rarity	spawnable	speed	nodurability	cost	gamble cost	code	alternategfx	namestr	normcode	ubercode	ultracode	auto prefix	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	Transmogrify	TMogType	TMogMin	TMogMax	useable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldescstr2	spelldesccalc	spelldesccolor	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	diablocloneweight
TreasureChestRune2	0	100	0	0	0			1	1	0	1	1		y31	y31	y09	y31	y31	y31	311	16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	CHST		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	ChestDesc			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TreasureChestRune1	0	100	0	0	0			1	1	0	1	1		y32	y32	y09	y32	y32	y32	311	16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	CHST		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	ChestDesc			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
ShopVoucher	0	100	1	0	1			999	1	0	1	525000		Y20	Y20	Y20	Y20	Y20	Y20		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	vouc		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1											2	GoldBarDesc				0	0	0	non	0					255	1	1			255					255					255					255					255					255	1	1			255					255	1	1			255					255					255					255					255					255	1	1			255	1	1			255	0	0	0	xxx	xxx			1	1		
Enchanted Wood	0	100	1	0	1			1	1	0	1	0		EcW	EcW	EcW	EcW	EcW	EcW		16	1	2	0	0	0	flpchm1	invchm		0	xxx			0	ingr		item_monsterbone	12	item_monsterbone	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	EnchantedWood			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Ashy Bone	0	100	1	0	1			1	1	0	1	0		IN1	IN1	IN1	IN1	IN1	IN1		16	2	1	0	0	0	flpchm1	invchm		0	xxx			0	ingr		item_monsterbone	12	item_monsterbone	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	AshBone			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Broken Bone	0	100	1	0	1			1	1	0	1	0		IN2	IN2	IN2	IN2	IN2	IN2		16	2	1	0	0	0	flpchm1	invchm		0	xxx			0	ingr		item_monsterbone	12	item_monsterbone	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	BrokeBone			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Soulless Skull	0	100	1	0	1			1	1	0	1	0		IN3	IN3	IN3	IN3	IN3	IN3		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	ingr		item_monsterbone	12	item_monsterbone	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	KaaSkull			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Frail Skull	0	100	1	0	1			1	1	0	1	0		IN4	IN4	IN4	IN4	IN4	IN4		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	ingr		item_monsterbone	12	item_monsterbone	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	PindleSkull			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Nevermelt Ice	0	100	1	0	1			1	1	0	1	0		IN5	IN5	IN5	IN5	IN5	IN5		16	1	2	0	0	0	flpchm1	invchm		0	xxx			0	ingr		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	NeverMelt			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Charge Vein	0	100	1	0	1			1	1	0	1	0		IN6	IN6	IN6	IN6	IN6	IN6		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	ingr		item_herb	12	item_herb	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	ChargeVein			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Life Spark	0	100	1	0	1			1	1	0	1	0		IN7	IN7	IN7	IN7	IN7	IN7		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	ingr		item_herb	12	item_herb	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	LifeSpark			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Global Token	0	100	1	0	1			5	1	0	1	0		TK0	TK0	TK0	TK0	TK0	TK0		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	tokn		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	GblToken			7	0	0	0	non	0					255	1	1			255					255					255					255					255					255	1	1			255					255	1	1			255					255					255					255					255					255	1	1			255	1	1			255	0	0	0	xxx	xxx			1	1		
Amazon Token	0	100	1	0	1			50	1	0	1	0		TK1	TK1	TK1	TK1	TK1	TK1		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	tokn		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	AmaToken			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Sorceress Token	0	100	1	0	1			50	1	0	1	0		TK2	TK2	TK2	TK2	TK2	TK2		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	tokn		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	SorToken			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Necromancer Token	0	100	1	0	1			50	1	0	1	0		TK3	TK3	TK3	TK3	TK3	TK3		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	tokn		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	NecToken			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Paladin Token	0	100	1	0	1			50	1	0	1	0		TK4	TK4	TK4	TK4	TK4	TK4		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	tokn		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	PalToken			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Barbarian Token	0	100	1	0	1			50	1	0	1	0		TK5	TK5	TK5	TK5	TK5	TK5		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	tokn		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	BarToken			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Druid Token	0	100	1	0	1			50	1	0	1	0		TK6	TK6	TK6	TK6	TK6	TK6		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	tokn		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DruToken			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Assassin Token	0	100	1	0	1			50	1	0	1	0		TK7	TK7	TK7	TK7	TK7	TK7		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	tokn		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	AssToken			7	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Storage Bag	0	100	1	0	1			999	1	0	1	0		Z01	Z01	Z01	Z01	Z01	Z01		16	1	1	0	0	0	flpchm1	invchm	D2R_Jank	0	xxx			0	SBAG		item_charm	12	item_charm	1	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255	1	1			255					255					255					255					255					255	1	1			255					255	1	1			255					255					255					255					255					255	1	1			255	1	1			255	0	0	0	xxx	xxx			1	1		
Gem Remover	1	100	1	0	1			999	1	0	1	0		Z02	Z02	Z02	Z02	Z02	Z02		16	1	1	0	0	0	flpchm1	invchm		1	Z03			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	convertsto				0	0	0	non	0					255	1	1			255					255					255					255					255					255	1	1			255					255	1	1			255					255					255					255					255					255	1	1			255	1	1			255	0	0	0	xxx	xxx			1	1		
Gem Remover	0	100	1	0	1			999	1	0	1	0		Z03	Z03	Z03	Z03	Z03	Z03		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Gem Remover	0	100	1	0	1			999	1	0	1	0		Z04	Z04	Z04	Z04	Z04	Z04		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Gem Remover	0	100	1	0	1			999	1	0	1	0		Z05	Z05	Z05	Z05	Z05	Z05		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Gem Remover	0	100	1	0	1			999	1	0	1	0		Z06	Z06	Z06	Z06	Z06	Z06		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Gem Remover	0	100	1	0	1			999	1	0	1	0		Z07	Z07	Z07	Z07	Z07	Z07		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Gem Remover	0	100	1	0	1			999	1	0	1	0		Z08	Z08	Z08	Z08	Z08	Z08		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z09	Z09	Z09	Z09	Z09	Z09		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255	1	1			255					255					255					255					255					255	1	1			255					255	1	1			255					255					255					255					255					255	1	1			255	1	1			255	0	0	0	xxx	xxx			1	1		
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z10	Z10	Z10	Z10	Z10	Z10		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z11	Z11	Z11	Z11	Z11	Z11		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z12	Z12	Z12	Z12	Z12	Z12		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z13	Z13	Z13	Z13	Z13	Z13		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z14	Z14	Z14	Z14	Z14	Z14		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z15	Z15	Z15	Z15	Z15	Z15		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z16	Z16	Z16	Z16	Z16	Z16		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z17	Z17	Z17	Z17	Z17	Z17		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z18	Z18	Z18	Z18	Z18	Z18		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z19	Z19	Z19	Z19	Z19	Z19		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z20	Z20	Z20	Z20	Z20	Z20		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1		
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z21	Z21	Z21	Z21	Z21	Z21		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z22	Z22	Z22	Z22	Z22	Z22		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z23	Z23	Z23	Z23	Z23	Z23		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z24	Z24	Z24	Z24	Z24	Z24		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z25	Z25	Z25	Z25	Z25	Z25		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z26	Z26	Z26	Z26	Z26	Z26		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z27	Z27	Z27	Z27	Z27	Z27		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z28	Z28	Z28	Z28	Z28	Z28		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z29	Z29	Z29	Z29	Z29	Z29		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z30	Z30	Z30	Z30	Z30	Z30		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z31	Z31	Z31	Z31	Z31	Z31		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1		
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z32	Z32	Z32	Z32	Z32	Z32		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z33	Z33	Z33	Z33	Z33	Z33		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z34	Z34	Z34	Z34	Z34	Z34		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z35	Z35	Z35	Z35	Z35	Z35		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z36	Z36	Z36	Z36	Z36	Z36		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z37	Z37	Z37	Z37	Z37	Z37		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z38	Z38	Z38	Z38	Z38	Z38		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z39	Z39	Z39	Z39	Z39	Z39		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z40	Z40	Z40	Z40	Z40	Z40		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Rune Remover	0	100	1	0	1			999	1	0	1	0		Z41	Z41	Z41	Z41	Z41	Z41		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Key Remover	0	100	1	0	1			999	1	0	1	0		Z42	Z42	Z42	Z42	Z42	Z42		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	RMVR		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255	1	1			255					255					255					255					255					255	1	1			255					255	1	1			255					255					255					255					255					255	1	1			255	1	1			255	0	0	0	xxx	xxx			1	1		
